cellid,date.time,from,rain.1h.dmi,air.temp.dmi,mean_wind_speed,soil.temp.dmi,wind.2m.dmi,source.dmi,imei,air.temp.fs,humidity,rain.1h.fs,soil.temp.fs,wind.2m.fs,year2,year4,source.fs,air.temp.error,air.temp.aerror,wind.2m.error,wind.2m.aerror,wind.2m.rerror,rain.1h.error,rain.1h.aerror,rain.1h.rerror,rain.1h.not0.error,rain.1h.not0.aerror,rain.1h.not0.rerror,year,mnth,dom,hr
10km_606_64,2020-04-17T04:00:00Z,2020-04-16 23:00:00,0,6,3.3,8.6,2.53113299523038,DMI,862549042466022,2.25,81.1066666666667,0,8.975,1.24166666666667,,2020,FieldSense,3.75,3.75,1.28946632856371,1.28946632856371,1.03849637199762,0,0,,,,,20,4,17,0
10km_606_64,2020-04-17T05:00:00Z,2020-04-17 00:00:00,0,5.6,3.4,8.4,2.60783399508585,DMI,862549042466022,0.421666666666667,87.0416666666667,0,8.725,0.605,,2020,FieldSense,5.17833333333333,5.17833333333333,2.00283399508585,2.00283399508585,3.31046941336503,0,0,,,,,20,4,17,1
10km_606_64,2020-04-17T06:00:00Z,2020-04-17 01:00:00,0,4.9,2.7,8.2,2.07092699609758,DMI,862549042466022,-0.183333333333333,88.6566666666667,0,8.475,0.1,,2020,FieldSense,5.08333333333333,5.08333333333333,1.97092699609758,1.97092699609758,19.7092699609758,0,0,,,,,20,4,17,2
10km_606_64,2020-04-17T07:00:00Z,2020-04-17 02:00:00,0,3.2,2,8,1.53401999710932,DMI,862549042466022,-1.23,90.855,0,8.195,0.1,,2020,FieldSense,4.43,4.43,1.43401999710932,1.43401999710932,14.3401999710932,0,0,,,,,20,4,17,3
10km_606_64,2020-04-17T08:00:00Z,2020-04-17 03:00:00,0,2.5,1.8,7.8,1.38061799739839,DMI,862549042466022,-1.37,91.6133333333333,0,7.93333333333333,0.1,,2020,FieldSense,3.87,3.87,1.28061799739839,1.28061799739839,12.8061799739839,0,0,,,,,20,4,17,4
10km_606_64,2020-04-17T09:00:00Z,2020-04-17 04:00:00,0,2.2,1.5,7.6,1.15051499783199,DMI,862549042466022,1.99666666666667,86.64,0,7.69333333333333,0.556666666666667,,2020,FieldSense,0.203333333333334,0.203333333333334,0.593848331165324,0.593848331165324,1.06679340927902,0,0,,,,,20,4,17,5
10km_606_64,2020-04-17T10:00:00Z,2020-04-17 05:00:00,0,3.7,1.3,7.5,0.997112998121059,DMI,862549042466022,5.545,81.5216666666667,0,7.49666666666667,2.04333333333333,,2020,FieldSense,-1.845,1.845,-1.04622033521227,1.04622033521227,-0.512016477265387,0,0,,,,,20,4,17,6
10km_606_64,2020-04-17T11:00:00Z,2020-04-17 06:00:00,0,6.1,1.2,7.6,0.920411998265592,DMI,862549042466022,7.84833333333333,67.2066666666667,0,7.43,1.00833333333333,,2020,FieldSense,-1.74833333333333,1.74833333333333,-0.0879213350677411,0.0879213350677411,-0.0871947124638754,0,0,,,,,20,4,17,7
10km_606_64,2020-04-17T12:00:00Z,2020-04-17 07:00:00,0,7.6,0.9,7.9,0.690308998699194,DMI,862549042466022,8.90166666666667,55.3083333333333,0,7.53833333333333,1.26833333333333,,2020,FieldSense,-1.30166666666667,1.30166666666667,-0.578024334634139,0.578024334634139,-0.455735349251621,0,0,,,,,20,4,17,8
10km_606_64,2020-04-17T13:00:00Z,2020-04-17 08:00:00,0,8.5,1.2,8.4,0.920411998265592,DMI,862549042466022,10.4433333333333,43.78,0,7.82833333333333,1.68166666666667,,2020,FieldSense,-1.94333333333333,1.94333333333333,-0.761254668401074,0.761254668401074,-0.452678692805396,0,0,,,,,20,4,17,9
10km_606_64,2020-04-17T14:00:00Z,2020-04-17 09:00:00,0,9.2,1.5,8.7,1.15051499783199,DMI,862549042466022,10.745,44.7316666666667,0,8.28833333333333,2.01833333333333,,2020,FieldSense,-1.545,1.545,-0.867818335501343,0.867818335501343,-0.429967796284728,0,0,,,,,20,4,17,10
10km_606_64,2020-04-17T15:00:00Z,2020-04-17 10:00:00,0,10.2,2.3,9.3,1.76412299667572,DMI,862549042466022,11.21,44.2166666666667,0,8.80833333333333,2.48833333333333,,2020,FieldSense,-1.01,1.01,-0.724210336657615,0.724210336657615,-0.291042332213375,0,0,,,,,20,4,17,11
10km_606_64,2020-04-17T16:00:00Z,2020-04-17 11:00:00,0,10.4,2.9,9.8,2.22432899580852,DMI,862549042466022,10.9066666666667,45.1316666666667,0,9.37166666666667,3.74666666666667,,2020,FieldSense,-0.506666666666666,0.506666666666666,-1.52233767085815,1.52233767085815,-0.406317883681001,0,0,,,,,20,4,17,12
10km_606_64,2020-04-17T17:00:00Z,2020-04-17 12:00:00,0,10.7,2.8,10.2,2.14762799595305,DMI,862549042466022,10.955,43.405,0,9.90166666666667,2.925,,2020,FieldSense,-0.255000000000001,0.255000000000001,-0.777372004046951,0.777372004046951,-0.265768206511778,0,0,,,,,20,4,17,13
10km_606_64,2020-04-17T18:00:00Z,2020-04-17 13:00:00,0,11.1,2.8,10.4,2.14762799595305,DMI,862549042466022,11.235,39.2516666666667,0,10.34,2.87833333333333,,2020,FieldSense,-0.135,0.135,-0.730705337380285,0.730705337380285,-0.253864043096798,0,0,,,,,20,4,17,14
10km_606_64,2020-04-17T19:00:00Z,2020-04-17 14:00:00,0,11,3,10.5,2.30102999566398,DMI,862549042466022,11.3516666666667,38.8016666666667,0,10.6,1.97666666666667,,2020,FieldSense,-0.351666666666667,0.351666666666667,0.324363328997314,0.324363328997314,0.164096119222924,0,0,,,,,20,4,17,15
10km_606_64,2020-04-17T20:00:00Z,2020-04-17 15:00:00,0,11.1,2.2,10.5,1.68742199682025,DMI,862549042466022,11.54,37.225,0,10.8,1.51833333333333,,2020,FieldSense,-0.44,0.44,0.16908866348692,0.16908866348692,0.11136465213189,0,0,,,,,20,4,17,16
10km_606_64,2020-04-17T21:00:00Z,2020-04-17 16:00:00,0,10.8,2.2,10.4,1.68742199682025,DMI,862549042466022,10.2733333333333,37.75,0,10.88,1.565,,2020,FieldSense,0.526666666666667,0.526666666666667,0.122421996820253,0.122421996820253,0.0782249180960082,0,0,,,,,20,4,17,17
10km_606_64,2020-04-17T22:00:00Z,2020-04-17 17:00:00,0,9.6,2.5,10.2,1.91752499638665,DMI,862549042466022,8.18666666666667,42.3566666666667,0,10.83,0.411666666666667,,2020,FieldSense,1.41333333333333,1.41333333333333,1.50585832971998,1.50585832971998,3.65795545680968,0,0,,,,,20,4,17,18
10km_606_64,2020-04-17T23:00:00Z,2020-04-17 18:00:00,0,8.3,1.6,9.9,1.22721599768746,DMI,862549042466022,5.74833333333333,53.5666666666667,0,10.6216666666667,1.16166666666667,,2020,FieldSense,2.55166666666667,2.55166666666667,0.0655493310207897,0.0655493310207897,0.0564269707496039,0,0,,,,,20,4,17,19
10km_606_64,2020-04-18T00:00:00Z,2020-04-17 19:00:00,0,7.7,3.2,9.6,2.45443199537491,DMI,862549042466022,3.92666666666667,60.9216666666667,0,10.3183333333333,0.206666666666667,,2020,FieldSense,3.77333333333333,3.77333333333333,2.24776532870825,2.24776532870825,10.8762838485883,0,0,,,,,20,4,17,20
10km_606_64,2020-04-18T01:00:00Z,2020-04-17 20:00:00,0,6.6,3,9.2,2.30102999566398,DMI,862549042466022,2.58666666666667,69.2583333333333,0,9.99666666666667,0.526666666666667,,2020,FieldSense,4.01333333333333,4.01333333333333,1.77436332899731,1.77436332899731,3.36904429556452,0,0,,,,,20,4,17,21
10km_606_64,2020-04-18T02:00:00Z,2020-04-17 21:00:00,0,5.2,3.2,9,2.45443199537491,DMI,862549042466022,2.98166666666667,67.7616666666667,0,9.66333333333333,0.65,,2020,FieldSense,2.21833333333333,2.21833333333333,1.80443199537491,1.80443199537491,2.77604922365371,0,0,,,,,20,4,17,22
10km_606_64,2020-04-18T03:00:00Z,2020-04-17 22:00:00,0,5.3,3.6,8.7,2.76123599479678,DMI,862549042466022,3.49833333333333,63.32,0,9.34,1.12,,2020,FieldSense,1.80166666666667,1.80166666666667,1.64123599479678,1.64123599479678,1.46538928106855,0,0,,,,,20,4,17,23
10km_606_64,2020-04-18T04:00:00Z,2020-04-17 23:00:00,0,5.1,3.5,8.5,2.68453499494131,DMI,862549042466022,1.10666666666667,69.97,0,9.04833333333333,0.3,,2020,FieldSense,3.99333333333333,3.99333333333333,2.38453499494131,2.38453499494131,7.9484499831377,0,0,,,,,20,4,18,0
10km_606_64,2020-04-18T05:00:00Z,2020-04-18 00:00:00,0,4.7,3.2,8.4,2.45443199537491,DMI,862549042466022,0.0416666666666667,76.1533333333333,0,8.75666666666667,0.368333333333333,,2020,FieldSense,4.65833333333333,4.65833333333333,2.08609866204158,2.08609866204158,5.66361627703596,0,0,,,,,20,4,18,1
10km_606_64,2020-04-18T06:00:00Z,2020-04-18 01:00:00,0,4.1,2.9,8.2,2.22432899580852,DMI,862549042466022,-1.17,78.5133333333333,0,8.485,0.126666666666667,,2020,FieldSense,5.27,5.27,2.09766232914185,2.09766232914185,16.5604920721725,0,0,,,,,20,4,18,2
10km_606_64,2020-04-18T07:00:00Z,2020-04-18 02:00:00,0,3.3,1.8,8,1.38061799739839,DMI,862549042466022,-1.51,82.3833333333333,0,8.215,0.1,,2020,FieldSense,4.81,4.81,1.28061799739839,1.28061799739839,12.8061799739839,0,0,,,,,20,4,18,3
10km_606_64,2020-04-18T08:00:00Z,2020-04-18 03:00:00,0,2.8,1.6,7.8,1.22721599768746,DMI,862549042466022,-1.54833333333333,82.5816666666667,0,7.955,0.1,,2020,FieldSense,4.34833333333333,4.34833333333333,1.12721599768746,1.12721599768746,11.2721599768746,0,0,,,,,20,4,18,4
10km_606_64,2020-04-18T09:00:00Z,2020-04-18 04:00:00,0,3,2.2,7.6,1.68742199682025,DMI,862549042466022,1.555,79.115,0,7.705,0.123333333333333,,2020,FieldSense,1.445,1.445,1.56408866348692,1.56408866348692,12.6817999742183,0,0,,,,,20,4,18,5
10km_606_64,2020-04-18T10:00:00Z,2020-04-18 05:00:00,0,5.1,1.7,7.6,1.30391699754292,DMI,862549042466022,6.55166666666667,67.03,0,7.53,0.673333333333333,,2020,FieldSense,-1.45166666666667,1.45166666666667,0.630583664209589,0.630583664209589,0.936510392390479,0,0,,,,,20,4,18,6
10km_606_64,2020-04-18T11:00:00Z,2020-04-18 06:00:00,0,7.4,2.3,7.7,1.76412299667572,DMI,862549042466022,8.85,53.9733333333333,0,7.43,1.43166666666667,,2020,FieldSense,-1.45,1.45,0.332456330009052,0.332456330009052,0.232216295698989,0,0,,,,,20,4,18,7
10km_606_64,2020-04-18T12:00:00Z,2020-04-18 07:00:00,0,8.5,2.1,8,1.61072099696479,DMI,862549042466022,10.7466666666667,41.9083333333333,0,7.56,1.57833333333333,,2020,FieldSense,-2.24666666666667,2.24666666666667,0.0323876636314537,0.0323876636314537,0.020520167031544,0,0,,,,,20,4,18,8
10km_606_64,2020-04-18T13:00:00Z,2020-04-18 08:00:00,0,9.2,2.5,8.5,1.91752499638665,DMI,862549042466022,11.4383333333333,35.5933333333333,0,7.86,2.43833333333333,,2020,FieldSense,-2.23833333333334,2.23833333333334,-0.520808336946682,0.520808336946682,-0.213591935863301,0,0,,,,,20,4,18,9
10km_606_64,2020-04-18T14:00:00Z,2020-04-18 09:00:00,0,9.6,4,8.9,3.06803999421864,DMI,862549042466022,11.635,32.91,0,8.35166666666667,2.96,,2020,FieldSense,-2.035,2.035,0.108039994218641,0.108039994218641,0.0364999980468379,0,0,,,,,20,4,18,10
10km_606_64,2020-04-18T15:00:00Z,2020-04-18 10:00:00,0,10.1,4.7,9.4,3.6049469932069,DMI,862549042466022,12.445,37.31,0,8.92333333333333,3.12,,2020,FieldSense,-2.345,2.345,0.484946993206904,0.484946993206904,0.155431728591956,0,0,,,,,20,4,18,11
10km_606_64,2020-04-18T16:00:00Z,2020-04-18 11:00:00,0,10.9,4.7,9.7,3.6049469932069,DMI,862549042466022,12.675,33.925,0,9.54833333333333,4.715,,2020,FieldSense,-1.775,1.775,-1.1100530067931,1.1100530067931,-0.235430118089734,0,0,,,,,20,4,18,12
10km_606_64,2020-04-18T17:00:00Z,2020-04-18 12:00:00,0,11.7,5.4,9.9,4.14185399219517,DMI,862549042466022,12.5533333333333,27.7233333333333,0,10.1216666666667,4.985,,2020,FieldSense,-0.853333333333333,0.853333333333333,-0.843146007804833,0.843146007804833,-0.169136611395152,0,0,,,,,20,4,18,13
10km_606_64,2020-04-18T18:00:00Z,2020-04-18 13:00:00,0,11.6,5.4,10,4.14185399219517,DMI,862549042466022,12.19,23.3533333333333,0,10.5783333333333,4.24,,2020,FieldSense,-0.590000000000003,0.590000000000003,-0.098146007804834,0.098146007804834,-0.0231476433501967,0,0,,,,,20,4,18,14
10km_606_64,2020-04-18T19:00:00Z,2020-04-18 14:00:00,0,11.7,4.9,10,3.75834899291784,DMI,862549042466022,12.385,22.6116666666667,0,10.82,3.82333333333333,,2020,FieldSense,-0.685,0.685,-0.0649843404154975,0.0649843404154975,-0.0169967760459017,0,0,,,,,20,4,18,15
10km_606_64,2020-04-18T20:00:00Z,2020-04-18 15:00:00,0,11.3,4.5,10,3.45154499349597,DMI,862549042466022,12.12,24.5333333333333,0,11.0183333333333,2.965,,2020,FieldSense,-0.819999999999999,0.819999999999999,0.486544993495972,0.486544993495972,0.164096119222925,0,0,,,,,20,4,18,16
10km_606_64,2020-04-18T21:00:00Z,2020-04-18 16:00:00,0,10.9,4.2,9.9,3.22144199392957,DMI,862549042466022,11.0916666666667,29.9766666666667,0,11.06,2.86166666666667,,2020,FieldSense,-0.191666666666668,0.191666666666668,0.359775327262907,0.359775327262907,0.125722304226991,0,0,,,,,20,4,18,17
10km_606_64,2020-04-18T22:00:00Z,2020-04-18 17:00:00,0,10.1,3.8,9.8,2.91463799450771,DMI,862549042466022,8.815,40.71,0,10.965,3.11166666666667,,2020,FieldSense,1.285,1.285,-0.197028672158957,0.197028672158957,-0.0633193375979509,0,0,,,,,20,4,18,18
10km_606_64,2020-04-18T23:00:00Z,2020-04-18 18:00:00,0,9.1,5,9.6,3.8350499927733,DMI,862549042466022,7.42166666666667,42.285,0,10.7466666666667,3.02666666666667,,2020,FieldSense,1.67833333333333,1.67833333333333,0.808383326106635,0.808383326106635,0.267087002017611,0,0,,,,,20,4,18,19
10km_606_64,2020-04-19T00:00:00Z,2020-04-18 19:00:00,0,8,4.7,9.3,3.6049469932069,DMI,862549042466022,6.10166666666667,51.2933333333333,0,10.475,2.765,,2020,FieldSense,1.89833333333333,1.89833333333333,0.839946993206904,0.839946993206904,0.303778297724016,0,0,,,,,20,4,18,20
10km_606_64,2020-04-19T01:00:00Z,2020-04-18 20:00:00,0,7,4.3,9.1,3.29814299378504,DMI,862549042466022,5.33666666666667,62.7233333333333,0,10.1733333333333,2.71166666666667,,2020,FieldSense,1.66333333333333,1.66333333333333,0.586476327118373,0.586476327118373,0.216278915962522,0,0,,,,,20,4,18,21
10km_606_64,2020-04-19T02:00:00Z,2020-04-18 21:00:00,0,6.2,4,8.9,3.06803999421864,DMI,862549042466022,3.77666666666667,73.3383333333333,0,9.89166666666667,1.51666666666667,,2020,FieldSense,2.42333333333333,2.42333333333333,1.55137332755197,1.55137332755197,1.02288351267163,0,0,,,,,20,4,18,22
10km_606_64,2020-04-19T03:00:00Z,2020-04-18 22:00:00,0,5.4,3.3,8.7,2.53113299523038,DMI,862549042466022,2.475,80.2766666666667,0,9.63166666666667,0.338333333333333,,2020,FieldSense,2.925,2.925,2.19279966189705,2.19279966189705,6.48118126669078,0,0,,,,,20,4,18,23
10km_606_64,2020-04-19T04:00:00Z,2020-04-18 23:00:00,0,4.9,2.7,8.5,2.07092699609758,DMI,862549042466022,1.30166666666667,82.6166666666667,0,9.32833333333333,0.1,,2020,FieldSense,3.59833333333333,3.59833333333333,1.97092699609758,1.97092699609758,19.7092699609758,0,0,,,,,20,4,19,0
10km_606_64,2020-04-19T05:00:00Z,2020-04-19 00:00:00,0,4.3,2.4,8.3,1.84082399653118,DMI,862549042466022,0.31,84.2733333333333,0,9.01666666666667,0.15,,2020,FieldSense,3.99,3.99,1.69082399653118,1.69082399653118,11.2721599768746,0,0,,,,,20,4,19,1
10km_606_64,2020-04-19T06:00:00Z,2020-04-19 01:00:00,0,4.5,2.4,8.1,1.84082399653118,DMI,862549042466022,0.358333333333333,87.925,0,8.715,0.161666666666667,,2020,FieldSense,4.14166666666667,4.14166666666667,1.67915732986452,1.67915732986452,10.386540184729,0,0,,,,,20,4,19,2
10km_606_64,2020-04-19T07:00:00Z,2020-04-19 02:00:00,0,4.3,2.7,7.8,2.07092699609758,DMI,862549042466022,1.33333333333333,86.6133333333333,0,8.445,0.966666666666667,,2020,FieldSense,2.96666666666667,2.96666666666667,1.10426032943092,1.10426032943092,1.14233827182509,0,0,,,,,20,4,19,3
10km_606_64,2020-04-19T08:00:00Z,2020-04-19 03:00:00,0,4.3,2.9,7.7,2.22432899580852,DMI,862549042466022,1.68833333333333,90.2216666666666,0,8.195,1.32166666666667,,2020,FieldSense,2.61166666666667,2.61166666666667,0.902662329141849,0.902662329141849,0.682972758493202,0,0,,,,,20,4,19,4
10km_606_64,2020-04-19T09:00:00Z,2020-04-19 04:00:00,0,4.3,2.8,7.5,2.14762799595305,DMI,862549042466022,4.725,80.01,0,7.975,2.01,,2020,FieldSense,-0.425000000000001,0.425000000000001,0.137627995953049,0.137627995953049,0.0684716397776364,0,0,,,,,20,4,19,5
10km_606_64,2020-04-19T10:00:00Z,2020-04-19 05:00:00,0,5.1,2.5,7.5,1.91752499638665,DMI,862549042466022,5.76,75.26,0,7.82,2.79,,2020,FieldSense,-0.660000000000001,0.660000000000001,-0.87247500361335,0.87247500361335,-0.312715055058548,0,0,,,,,20,4,19,6
10km_606_64,2020-04-19T11:00:00Z,2020-04-19 06:00:00,0,6.9,3.6,7.7,2.76123599479678,DMI,862549042466022,7.37166666666667,63.8933333333333,0,7.77,3.32333333333333,,2020,FieldSense,-0.471666666666666,0.471666666666666,-0.562097338536555,0.562097338536555,-0.169136611395152,0,0,,,,,20,4,19,7
10km_606_64,2020-04-19T12:00:00Z,2020-04-19 07:00:00,0,8,3.7,7.9,2.83793699465224,DMI,862549042466022,9.035,44.19,0,7.85,3.965,,2020,FieldSense,-1.035,1.035,-1.12706300534776,1.12706300534776,-0.284252964778753,0,0,,,,,20,4,19,8
10km_606_64,2020-04-19T13:00:00Z,2020-04-19 08:00:00,0,9.2,4.1,8.2,3.14474099407411,DMI,862549042466022,10.01,35.5383333333333,0,8.05833333333333,4.85666666666667,,2020,FieldSense,-0.81,0.81,-1.71192567259256,1.71192567259256,-0.352489843361543,0,0,,,,,20,4,19,9
10km_606_64,2020-04-19T14:00:00Z,2020-04-19 09:00:00,0,9.8,3.8,8.7,2.91463799450771,DMI,862549042466022,10.9733333333333,31.0383333333333,0,8.435,4.57,,2020,FieldSense,-1.17333333333333,1.17333333333333,-1.65536200549229,1.65536200549229,-0.362223633586935,0,0,,,,,20,4,19,10
10km_606_64,2020-04-19T15:00:00Z,2020-04-19 10:00:00,0,10.4,4.6,9.1,3.52824599335144,DMI,862549042466022,11.2833333333333,29.16,0,8.91166666666667,4.57833333333333,,2020,FieldSense,-0.883333333333333,0.883333333333333,-1.0500873399819,1.0500873399819,-0.229360176188255,0,0,,,,,20,4,19,11
10km_606_64,2020-04-19T16:00:00Z,2020-04-19 11:00:00,0,10.5,4,9.4,3.06803999421864,DMI,862549042466022,11.8466666666667,27.2333333333333,0,9.465,4.95,,2020,FieldSense,-1.34666666666667,1.34666666666667,-1.88196000578136,1.88196000578136,-0.380193940561891,0,0,,,,,20,4,19,12
10km_606_64,2020-04-19T17:00:00Z,2020-04-19 12:00:00,0,11.2,4.1,9.6,3.14474099407411,DMI,862549042466022,12.0066666666667,27.4716666666667,0,10.0383333333333,5.08333333333333,,2020,FieldSense,-0.806666666666667,0.806666666666667,-1.93859233925923,1.93859233925923,-0.381362427395257,0,0,,,,,20,4,19,13
10km_606_64,2020-04-19T18:00:00Z,2020-04-19 13:00:00,0,11.3,4.2,9.9,3.22144199392957,DMI,862549042466022,11.8266666666667,28.13,0,10.5066666666667,5.285,,2020,FieldSense,-0.526666666666667,0.526666666666667,-2.06355800607043,2.06355800607043,-0.390455630287687,0,0,,,,,20,4,19,14
10km_606_64,2020-04-19T19:00:00Z,2020-04-19 14:00:00,0,10.8,3.5,10,2.68453499494131,DMI,862549042466022,11.5866666666667,30.3566666666667,0,10.84,3.78166666666667,,2020,FieldSense,-0.786666666666665,0.786666666666665,-1.09713167172535,1.09713167172535,-0.290118555766952,0,0,,,,,20,4,19,15
10km_606_64,2020-04-19T20:00:00Z,2020-04-19 15:00:00,0,10.8,3.1,10,2.37773099551945,DMI,862549042466022,11.165,30.625,0,11.05,3.15666666666667,,2020,FieldSense,-0.364999999999998,0.364999999999998,-0.778935671147219,0.778935671147219,-0.24675892433386,0,0,,,,,20,4,19,16
10km_606_64,2020-04-19T21:00:00Z,2020-04-19 16:00:00,0,10.5,2.6,9.9,1.99422599624212,DMI,862549042466022,10.175,31.7733333333333,0,11.12,2.59333333333333,,2020,FieldSense,0.325000000000001,0.325000000000001,-0.599107337091216,0.599107337091216,-0.231018253377076,0,0,,,,,20,4,19,17
10km_606_64,2020-04-19T22:00:00Z,2020-04-19 17:00:00,0,9.7,1.9,9.8,1.45731899725385,DMI,862549042466022,7.795,38.285,0,10.9966666666667,0.816666666666667,,2020,FieldSense,1.905,1.905,0.640652330587188,0.640652330587188,0.784472241535332,0,0,,,,,20,4,19,18
10km_606_64,2020-04-19T23:00:00Z,2020-04-19 18:00:00,0,8.3,1.4,9.5,1.07381399797652,DMI,862549042466022,4.74,46.9933333333333,0,10.7566666666667,0.131666666666667,,2020,FieldSense,3.56,3.56,0.942147331309858,0.942147331309858,7.15554935172044,0,0,,,,,20,4,19,19
10km_606_64,2020-04-20T00:00:00Z,2020-04-19 19:00:00,0,7.2,0.8,9.1,0.613607998843728,DMI,862549042466022,2.405,56.9116666666667,0,10.4033333333333,0.118333333333333,,2020,FieldSense,4.795,4.795,0.495274665510395,0.495274665510395,4.18541970853855,0,0,,,,,20,4,19,20
10km_606_64,2020-04-20T01:00:00Z,2020-04-19 20:00:00,0,5.8,0.8,8.8,0.613607998843728,DMI,862549042466022,1.24333333333333,61.1333333333333,0,10.0266666666667,0.1,,2020,FieldSense,4.55666666666667,4.55666666666667,0.513607998843728,0.513607998843728,5.13607998843728,0,0,,,,,20,4,19,21
10km_606_64,2020-04-20T02:00:00Z,2020-04-19 21:00:00,0,5,1,8.5,0.76700999855466,DMI,862549042466022,0.491666666666667,64.4066666666667,0,9.65333333333333,0.141666666666667,,2020,FieldSense,4.50833333333333,4.50833333333333,0.625343331887994,0.625343331887994,4.41418822509172,0,0,,,,,20,4,19,22
10km_606_64,2020-04-20T03:00:00Z,2020-04-19 22:00:00,0,4.9,1.2,8.2,0.920411998265592,DMI,862549042466022,0.101666666666667,63.8583333333333,0,9.27666666666667,0.1,,2020,FieldSense,4.79833333333333,4.79833333333333,0.820411998265592,0.820411998265592,8.20411998265593,0,0,,,,,20,4,19,23
10km_606_64,2020-04-20T04:00:00Z,2020-04-19 23:00:00,0,4.6,1.5,8,1.15051499783199,DMI,862549042466022,0.658333333333333,60.6983333333333,0,8.965,0.38,,2020,FieldSense,3.94166666666667,3.94166666666667,0.770514997831991,0.770514997831991,2.02767104692629,0,0,,,,,20,4,20,0
10km_606_64,2020-04-20T05:00:00Z,2020-04-20 00:00:00,0,4.1,1.9,7.9,1.45731899725385,DMI,862549042466022,-0.115,63.9066666666667,0,8.64333333333333,0.188333333333333,,2020,FieldSense,4.215,4.215,1.26898566392052,1.26898566392052,6.73797697656914,0,0,,,,,20,4,20,1
10km_606_64,2020-04-20T06:00:00Z,2020-04-20 01:00:00,0,3.9,2.4,7.7,1.84082399653118,DMI,862549042466022,0.311666666666667,61.8633333333333,0,8.36166666666667,0.246666666666667,,2020,FieldSense,3.58833333333333,3.58833333333333,1.59415732986452,1.59415732986452,6.46279998593724,0,0,,,,,20,4,20,2
10km_606_64,2020-04-20T07:00:00Z,2020-04-20 02:00:00,0,4,1.6,7.5,1.22721599768746,DMI,862549042466022,-0.618333333333333,69.99,0,8.09,0.476666666666667,,2020,FieldSense,4.61833333333333,4.61833333333333,0.75054933102079,0.75054933102079,1.57457901612753,0,0,,,,,20,4,20,3
10km_606_64,2020-04-20T08:00:00Z,2020-04-20 03:00:00,0,2,1.7,7.3,1.30391699754292,DMI,862549042466022,-1.2,72.1083333333333,0,7.83,0.153333333333333,,2020,FieldSense,3.2,3.2,1.15058366420959,1.15058366420959,7.50380650571471,0,0,,,,,20,4,20,4
10km_606_64,2020-04-20T09:00:00Z,2020-04-20 04:00:00,0,2.6,1.6,7.2,1.22721599768746,DMI,862549042466022,3.04833333333333,60.7433333333333,0,7.6,0.3,,2020,FieldSense,-0.448333333333333,0.448333333333333,0.927215997687457,0.927215997687457,3.09071999229152,0,0,,,,,20,4,20,5
10km_606_64,2020-04-20T10:00:00Z,2020-04-20 05:00:00,0,5.2,1,7.2,0.76700999855466,DMI,862549042466022,8.455,40.22,0,7.41166666666667,1.30666666666667,,2020,FieldSense,-3.255,3.255,-0.539656668112007,0.539656668112007,-0.413002552126536,0,0,,,,,20,4,20,6
10km_606_64,2020-04-20T11:00:00Z,2020-04-20 06:00:00,0,8.4,2.1,7.4,1.61072099696479,DMI,862549042466022,10.5016666666667,37.5,0,7.35,1.92,,2020,FieldSense,-2.10166666666666,2.10166666666666,-0.309279003035213,0.309279003035213,-0.16108281408084,0,0,,,,,20,4,20,7
10km_606_64,2020-04-20T12:00:00Z,2020-04-20 07:00:00,0,9.7,2.2,7.7,1.68742199682025,DMI,862549042466022,12.0716666666667,37.1516666666667,0,7.475,1.75333333333333,,2020,FieldSense,-2.37166666666667,2.37166666666667,-0.0659113365130801,0.0659113365130801,-0.0375920170226692,0,0,,,,,20,4,20,8
10km_606_64,2020-04-20T13:00:00Z,2020-04-20 08:00:00,0,10.5,2.3,8.2,1.76412299667572,DMI,862549042466022,12.9583333333333,35.18,0,7.83,1.95833333333333,,2020,FieldSense,-2.45833333333333,2.45833333333333,-0.194210336657615,0.194210336657615,-0.0991712357400586,0,0,,,,,20,4,20,9
10km_606_64,2020-04-20T14:00:00Z,2020-04-20 09:00:00,0,11.1,3.2,8.7,2.45443199537491,DMI,862549042466022,13.5466666666667,36.07,0,8.35,1.86666666666667,,2020,FieldSense,-2.44666666666667,2.44666666666667,0.587765328708247,0.587765328708247,0.314874283236561,0,0,,,,,20,4,20,10
10km_606_64,2020-04-20T15:00:00Z,2020-04-20 10:00:00,0,11.5,3.4,9.3,2.60783399508585,DMI,862549042466022,13.0966666666667,38.6333333333333,0,8.975,3.16,,2020,FieldSense,-1.59666666666667,1.59666666666667,-0.552166004914155,0.552166004914155,-0.174736077504479,0,0,,,,,20,4,20,11
10km_606_64,2020-04-20T16:00:00Z,2020-04-20 11:00:00,0,11.7,3.7,9.8,2.83793699465224,DMI,862549042466022,13.3785714285714,37.09,0,9.61285714285714,3.21,,2020,FieldSense,-1.67857142857143,1.67857142857143,-0.372063005347757,0.372063005347757,-0.115907478301482,0,0,,,,,20,4,20,12
10km_606_64,2020-04-20T17:00:00Z,2020-04-20 12:00:00,0,12.1,4,10.1,3.06803999421864,DMI,862549042466022,13.6033333333333,34.49,0,10.195,3.27,,2020,FieldSense,-1.50333333333333,1.50333333333333,-0.201960005781359,0.201960005781359,-0.0617614696579079,0,0,,,,,20,4,20,13
